law_id,act_name,violation_type,evidence,gap_amount,gap_percentage,severity,applicable_rule,state_affected,worker_id,industry,education,gender
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",53.0,0.4206349206349207,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Maharashtra,8753,Construction,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19257 vs state minimum ₹21600,2343.0,10.847222222222221,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8754,IT Services,Diploma,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 89.7% of male average,2212.632458966098,10.30587022481637,HIGH,"Section 5 of Equal Remuneration Act, 1976",Karnataka,8754,IT Services,Diploma,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",543.0,2.742424242424242,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Karnataka,8754,IT Services,Diploma,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14733 vs state minimum ₹21600,6867.0,31.791666666666668,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8758,Services,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9350 vs state minimum ₹20400,11050.0,54.166666666666664,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,8759,Construction,5th Pass,Male
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 46.8% of construction average,7631.525546305933,44.94016468364971,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Maharashtra,8759,Construction,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹11745 vs state minimum ₹21600,9855.0,45.625,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8761,Construction,Illiterate,Male
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 58.8% of construction average,5236.525546305933,30.836602589247686,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Karnataka,8761,Construction,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13208 vs state minimum ₹17800,4592.0,25.797752808988765,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Jharkhand,8762,Chemicals,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17282 vs state minimum ₹20400,3118.0,15.284313725490195,HIGH,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,8765,Agriculture,10th Pass,Male
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 84.6% of agricultural average,82.71495633187442,0.4763392692588554,HIGH,State Agricultural Laborers Act (varies by state),West Bengal,8765,Agriculture,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16976 vs state minimum ₹20400,3424.0,16.784313725490197,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,8766,Manufacturing,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14828 vs state minimum ₹21600,6772.0,31.351851851851855,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8767,Services,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 69.1% of male average,6641.632458966098,30.935007721533843,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Karnataka,8767,Services,5th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹18340 vs state minimum ₹20400,2060.0,10.098039215686274,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Haryana,8769,Metals,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19191 vs state minimum ₹19500,309.0,1.5846153846153848,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,8770,Agriculture,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14161 vs state minimum ₹20400,6239.0,30.583333333333336,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,8772,Metals,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14070 vs state minimum ₹20400,6330.0,31.029411764705884,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,8773,Textiles,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16216 vs state minimum ₹22500,6284.0,27.928888888888885,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Chhattisgarh,8774,Manufacturing,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 75.5% of male average,5253.632458966098,24.4700623963038,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Chhattisgarh,8774,Manufacturing,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9759 vs state minimum ₹19500,9741.0,49.95384615384616,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Rajasthan,8775,Services,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9002 vs state minimum ₹18000,8998.0,49.98888888888889,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,8778,Manufacturing,Illiterate,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 41.9% of male average,12467.632458966098,58.0710102177804,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,8778,Manufacturing,Illiterate,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15433 vs state minimum ₹19500,4067.0,20.856410256410257,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,8779,Retail,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16432 vs state minimum ₹19500,3068.0,15.733333333333333,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,8780,Construction,Illiterate,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 76.5% of male average,5037.632458966098,23.463990213126788,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,8780,Construction,Illiterate,Female
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 82.2% of construction average,549.525546305933,3.236019901789529,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Uttar Pradesh,8780,Construction,Illiterate,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17173 vs state minimum ₹19500,2327.0,11.933333333333334,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Telangana,8784,Mining,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 80.0% of male average,4296.632458966098,20.012603695838997,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Telangana,8784,Mining,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹20125 vs state minimum ₹20400,275.0,1.3480392156862746,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Haryana,8785,Manufacturing,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13447 vs state minimum ₹19500,6053.0,31.041025641025644,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,8787,Machinery,5th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 62.6% of male average,8022.632458966098,37.367348855642405,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,8787,Machinery,5th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹8302 vs state minimum ₹19500,11198.0,57.42564102564103,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,8788,Agriculture,Illiterate,Male
10,Agricultural Laborers Act (State-wise),Agricultural Wage Standard Violation,Agricultural worker earning 40.6% of agricultural average,9062.714956331874,52.19040438684105,HIGH,State Agricultural Laborers Act (varies by state),Uttar Pradesh,8788,Agriculture,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9473 vs state minimum ₹18500,9027.0,48.79459459459459,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Punjab,8789,Construction,5th Pass,Male
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 47.4% of construction average,7508.525546305933,44.215848133498795,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Punjab,8789,Construction,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹11053 vs state minimum ₹18000,6947.0,38.59444444444444,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,8790,Food Processing,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17698 vs state minimum ₹21600,3902.0,18.064814814814813,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8791,Chemicals,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹7526 vs state minimum ₹18000,10474.0,58.18888888888889,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Madhya Pradesh,8795,Food Processing,Illiterate,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 35.1% of male average,13943.632458966098,64.9458368028233,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Madhya Pradesh,8795,Food Processing,Illiterate,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹11023 vs state minimum ₹20400,9377.0,45.96568627450981,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,8797,Small Manufacturing,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14661 vs state minimum ₹21600,6939.0,32.125,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,8800,Construction,10th Pass,Male
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 73.4% of construction average,2320.525546305933,13.6650004734747,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Gujarat,8800,Construction,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹20036 vs state minimum ₹21600,1564.0,7.2407407407407405,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,8801,Manufacturing,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13184 vs state minimum ₹19500,6316.0,32.38974358974359,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,8803,Textiles,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 61.4% of male average,8285.632458966098,38.592334893492186,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Uttar Pradesh,8803,Textiles,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13957 vs state minimum ₹20400,6443.0,31.583333333333336,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,8804,Manufacturing,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹12765 vs state minimum ₹18000,5235.0,29.083333333333332,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,8805,Food Processing,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 59.5% of male average,8704.632458966098,40.54392861919203,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,8805,Food Processing,12th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",3435.0,21.203703703703702,HIGH,"Section 2A-2B of Industrial Disputes Act, 1947",Tamil Nadu,8805,Food Processing,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16432 vs state minimum ₹18000,1568.0,8.71111111111111,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,8806,Machinery,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 76.5% of male average,5037.632458966098,23.463990213126788,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,8806,Machinery,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹20142 vs state minimum ₹21600,1458.0,6.75,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8807,Metals,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹11674 vs state minimum ₹21600,9926.0,45.9537037037037,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8808,Retail,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹10524 vs state minimum ₹21600,11076.0,51.27777777777778,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8809,Manufacturing,5th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹11936 vs state minimum ₹18000,6064.0,33.68888888888889,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,8810,Retail,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 55.6% of male average,9533.632458966098,44.40519639629269,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,8810,Retail,10th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",664.0,5.26984126984127,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Tamil Nadu,8810,Retail,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13653 vs state minimum ₹18500,4847.0,26.200000000000003,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Punjab,8812,IT Services,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹5930 vs state minimum ₹21600,15670.0,72.5462962962963,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Gujarat,8813,Construction,Illiterate,Male
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 29.7% of construction average,11051.525546305933,65.07969802930938,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Gujarat,8813,Construction,Illiterate,Male
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",370.0,5.873015873015873,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Gujarat,8813,Construction,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14409 vs state minimum ₹19500,5091.0,26.10769230769231,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,8814,Chemicals,10th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹9051 vs state minimum ₹21600,12549.0,58.09722222222222,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8816,Small Manufacturing,Illiterate,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹16145 vs state minimum ₹21600,5455.0,25.254629629629626,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8818,Food Processing,12th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 75.2% of male average,5324.632458966098,24.80076204910735,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Karnataka,8818,Food Processing,12th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",55.0,0.3395061728395062,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Karnataka,8818,Food Processing,12th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹17576 vs state minimum ₹20400,2824.0,13.843137254901961,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,8819,Textiles,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹15152 vs state minimum ₹20400,5248.0,25.725490196078432,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Maharashtra,8820,Food Processing,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 70.6% of male average,6317.632458966098,29.425899446768327,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Maharashtra,8820,Food Processing,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹19835 vs state minimum ₹20400,565.0,2.769607843137255,HIGH,"Section 3-5 of Minimum Wages Act, 1948",West Bengal,8821,IT Services,12th Pass,Male
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹13840 vs state minimum ₹21600,7760.0,35.92592592592593,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Karnataka,8823,Retail,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 64.5% of male average,7629.632458966098,35.5368564112509,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Karnataka,8823,Retail,10th Pass,Female
7,"Industrial Disputes Act, 1947",Weak Collective Bargaining / Union Protection,"Worker earning below fair wage threshold, no union protection",1206.0,4.1875,MEDIUM,"Section 2A-2B of Industrial Disputes Act, 1947",Uttar Pradesh,8824,Agriculture,Graduate,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14932 vs state minimum ₹18000,3068.0,17.044444444444444,HIGH,"Section 3-5 of Minimum Wages Act, 1948",Tamil Nadu,8827,Food Processing,10th Pass,Female
2,"Equal Remuneration Act, 1976",Gender Wage Discrimination,Female earning 69.5% of male average,6537.632458966098,30.450602596300463,CRITICAL,"Section 5 of Equal Remuneration Act, 1976",Tamil Nadu,8827,Food Processing,10th Pass,Female
1,"Minimum Wages Act, 1948",Below Minimum Wage,Earning ₹14015 vs state minimum ₹19500,5485.0,28.12820512820513,CRITICAL,"Section 3-5 of Minimum Wages Act, 1948",Uttar Pradesh,8828,Construction,5th Pass,Male
5,"Building and Other Construction Workers Act, 1996",Construction Wage Standard Violation,Construction worker earning 70.2% of construction average,2966.525546305933,17.469134549877083,HIGH,"Section 20-22 of Building & Construction Workers Act, 1996",Uttar Pradesh,8828,Construction,5th Pass,Male
