worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,min_wage_standard,wage_gap,gap_percentage,is_underpaid,fair_wage_estimate,fair_wage_gap,fair_wage_gap_pct
8114,Uttar Pradesh,Agriculture,Female,Diploma,33,31277,19500,-11777,-60.39,False,22000,-9277,-42.17
8115,Tamil Nadu,IT Services,Male,Illiterate,12,8634,18000,9366,52.03,True,7000,-1634,-23.34
8116,Punjab,Manufacturing,Male,12th Pass,16,18457,18500,43,0.23,True,18000,-457,-2.54
8117,Tamil Nadu,Construction,Male,10th Pass,19,16556,18000,1444,8.02,True,14000,-2556,-18.26
8118,Uttar Pradesh,Construction,Female,Diploma,34,22136,19500,-2636,-13.52,False,22000,-136,-0.62
8119,Gujarat,Machinery,Female,Diploma,16,19791,21600,1809,8.38,True,22000,2209,10.04
8120,Gujarat,Retail,Male,Graduate,14,29949,21600,-8349,-38.65,False,32000,2051,6.41
8121,Tamil Nadu,Textiles,Female,5th Pass,14,9698,18000,8302,46.12,True,9000,-698,-7.76
8122,Chhattisgarh,Retail,Female,5th Pass,22,15237,22500,7263,32.28,True,9000,-6237,-69.3
8123,Tamil Nadu,Machinery,Male,10th Pass,7,14422,18000,3578,19.88,True,14000,-422,-3.01
8124,Uttar Pradesh,Construction,Male,10th Pass,33,21155,19500,-1655,-8.49,False,14000,-7155,-51.11
8125,West Bengal,Construction,Male,Illiterate,0,6485,20400,13915,68.21,True,7000,515,7.36
8126,Maharashtra,Construction,Female,Diploma,33,25669,20400,-5269,-25.83,False,22000,-3669,-16.68
8127,Rajasthan,Food Processing,Male,12th Pass,16,27141,19500,-7641,-39.18,False,18000,-9141,-50.78
8128,Jharkhand,Construction,Male,Diploma,27,29965,17800,-12165,-68.34,False,22000,-7965,-36.2
8129,Uttar Pradesh,Leather,Male,10th Pass,3,14169,19500,5331,27.34,True,14000,-169,-1.21
8130,Uttar Pradesh,Services,Male,10th Pass,28,23959,19500,-4459,-22.87,False,14000,-9959,-71.14
8131,Rajasthan,Chemicals,Male,5th Pass,8,12200,19500,7300,37.44,True,9000,-3200,-35.56
8132,Karnataka,Agriculture,Female,5th Pass,28,15580,21600,6020,27.87,True,9000,-6580,-73.11
8133,Karnataka,Agriculture,Female,Graduate,3,28357,21600,-6757,-31.28,False,32000,3643,11.38
8134,Maharashtra,Construction,Male,10th Pass,10,17655,20400,2745,13.46,True,14000,-3655,-26.11
8135,Uttar Pradesh,Leather,Male,10th Pass,9,16469,19500,3031,15.54,True,14000,-2469,-17.64
8136,Tamil Nadu,Construction,Male,12th Pass,0,19158,18000,-1158,-6.43,False,18000,-1158,-6.43
8137,Karnataka,Small Manufacturing,Male,Illiterate,2,8540,21600,13060,60.46,True,7000,-1540,-22.0
8138,Maharashtra,Agriculture,Female,12th Pass,32,22816,20400,-2416,-11.84,False,18000,-4816,-26.76
8139,Tamil Nadu,Manufacturing,Male,10th Pass,11,16615,18000,1385,7.69,True,14000,-2615,-18.68
8140,Maharashtra,Manufacturing,Male,10th Pass,32,20428,20400,-28,-0.14,False,14000,-6428,-45.91
8141,Jharkhand,Agriculture,Male,5th Pass,9,13410,17800,4390,24.66,True,9000,-4410,-49.0
8142,Chhattisgarh,Construction,Male,Illiterate,29,18403,22500,4097,18.21,True,7000,-11403,-162.9
8143,Chhattisgarh,Textiles,Male,12th Pass,30,30055,22500,-7555,-33.58,False,18000,-12055,-66.97
8144,Punjab,Agriculture,Female,12th Pass,11,19546,18500,-1046,-5.65,False,18000,-1546,-8.59
8145,Chhattisgarh,Metals,Male,Diploma,0,20020,22500,2480,11.02,True,22000,1980,9.0
8146,Jharkhand,Machinery,Female,10th Pass,18,17617,17800,183,1.03,True,14000,-3617,-25.84
8147,Maharashtra,Agriculture,Female,Diploma,4,22559,20400,-2159,-10.58,False,22000,-559,-2.54
8148,Maharashtra,IT Services,Male,10th Pass,28,22812,20400,-2412,-11.82,False,14000,-8812,-62.94
8149,Tamil Nadu,IT Services,Male,5th Pass,22,12589,18000,5411,30.06,True,9000,-3589,-39.88
8150,Gujarat,Agriculture,Male,Graduate,5,33122,21600,-11522,-53.34,False,32000,-1122,-3.51
8151,Karnataka,Agriculture,Female,5th Pass,33,17400,21600,4200,19.44,True,9000,-8400,-93.33
8152,Rajasthan,Textiles,Male,12th Pass,14,24804,19500,-5304,-27.2,False,18000,-6804,-37.8
8153,Punjab,Small Manufacturing,Female,10th Pass,28,18159,18500,341,1.84,True,14000,-4159,-29.71
8154,Uttar Pradesh,Textiles,Female,10th Pass,28,22256,19500,-2756,-14.13,False,14000,-8256,-58.97
8155,Maharashtra,Textiles,Male,Diploma,25,33268,20400,-12868,-63.08,False,22000,-11268,-51.22
8156,Odisha,Agriculture,Female,12th Pass,5,14311,17500,3189,18.22,True,18000,3689,20.49
8157,Jharkhand,Food Processing,Female,Illiterate,27,14313,17800,3487,19.59,True,7000,-7313,-104.47
8158,Gujarat,Silk,Male,12th Pass,22,22908,21600,-1308,-6.06,False,18000,-4908,-27.27
8159,Maharashtra,Textiles,Male,5th Pass,8,12043,20400,8357,40.97,True,9000,-3043,-33.81
8160,Maharashtra,Small Manufacturing,Male,Diploma,4,25324,20400,-4924,-24.14,False,22000,-3324,-15.11
8161,Uttar Pradesh,Services,Male,Diploma,5,27847,19500,-8347,-42.81,False,22000,-5847,-26.58
8162,Rajasthan,IT Services,Male,10th Pass,7,17005,19500,2495,12.79,True,14000,-3005,-21.46
8163,Uttar Pradesh,Agriculture,Male,12th Pass,26,29014,19500,-9514,-48.79,False,18000,-11014,-61.19
8164,Tamil Nadu,Small Manufacturing,Male,12th Pass,4,16379,18000,1621,9.01,True,18000,1621,9.01
8165,Uttar Pradesh,Manufacturing,Male,12th Pass,29,27099,19500,-7599,-38.97,False,18000,-9099,-50.55
8166,Maharashtra,Construction,Female,12th Pass,1,17746,20400,2654,13.01,True,18000,254,1.41
8167,Tamil Nadu,Construction,Female,Diploma,25,21735,18000,-3735,-20.75,False,22000,265,1.2
8168,Uttar Pradesh,Textiles,Male,12th Pass,30,29838,19500,-10338,-53.02,False,18000,-11838,-65.77
8169,Uttar Pradesh,Small Manufacturing,Male,5th Pass,2,8795,19500,10705,54.9,True,9000,205,2.28
8170,Uttar Pradesh,Textiles,Male,Graduate,32,44127,19500,-24627,-126.29,False,32000,-12127,-37.9
8171,Rajasthan,Silk,Male,Illiterate,12,11074,19500,8426,43.21,True,7000,-4074,-58.2
8172,Uttar Pradesh,Small Manufacturing,Male,Graduate,12,32937,19500,-13437,-68.91,False,32000,-937,-2.93
8173,Karnataka,Retail,Female,5th Pass,33,16044,21600,5556,25.72,True,9000,-7044,-78.27
8174,Rajasthan,Chemicals,Female,5th Pass,20,11104,19500,8396,43.06,True,9000,-2104,-23.38
8175,Odisha,Silk,Male,Illiterate,15,10333,17500,7167,40.95,True,7000,-3333,-47.61
8176,Uttar Pradesh,Agriculture,Female,Diploma,33,29986,19500,-10486,-53.77,False,22000,-7986,-36.3
8177,Odisha,Agriculture,Male,Graduate,19,41998,17500,-24498,-139.99,False,32000,-9998,-31.24
8178,Karnataka,Construction,Female,10th Pass,32,17255,21600,4345,20.12,True,14000,-3255,-23.25
8179,Uttar Pradesh,Textiles,Male,Illiterate,33,15126,19500,4374,22.43,True,7000,-8126,-116.09
8180,Karnataka,Retail,Male,12th Pass,33,26764,21600,-5164,-23.91,False,18000,-8764,-48.69
8181,Tamil Nadu,Retail,Male,5th Pass,15,11326,18000,6674,37.08,True,9000,-2326,-25.84
8182,Punjab,Retail,Female,Illiterate,17,10833,18500,7667,41.44,True,7000,-3833,-54.76
8183,Tamil Nadu,Small Manufacturing,Male,10th Pass,20,18558,18000,-558,-3.1,False,14000,-4558,-32.56
8184,Punjab,Agriculture,Male,12th Pass,16,26972,18500,-8472,-45.79,False,18000,-8972,-49.84
8185,Chhattisgarh,Machinery,Male,Diploma,28,33237,22500,-10737,-47.72,False,22000,-11237,-51.08
8186,Uttar Pradesh,IT Services,Male,10th Pass,12,18998,19500,502,2.57,True,14000,-4998,-35.7
8187,Uttar Pradesh,Small Manufacturing,Female,Diploma,34,25867,19500,-6367,-32.65,False,22000,-3867,-17.58
8188,West Bengal,Silk,Male,10th Pass,32,22355,20400,-1955,-9.58,False,14000,-8355,-59.68
8189,Gujarat,Agriculture,Male,Illiterate,15,9768,21600,11832,54.78,True,7000,-2768,-39.54
8190,Rajasthan,Agriculture,Male,12th Pass,5,15886,19500,3614,18.53,True,18000,2114,11.74
8191,Uttar Pradesh,Agriculture,Male,5th Pass,19,13256,19500,6244,32.02,True,9000,-4256,-47.29
8192,Haryana,Textiles,Male,10th Pass,34,26273,20400,-5873,-28.79,False,14000,-12273,-87.66
8193,Rajasthan,Retail,Female,10th Pass,7,14855,19500,4645,23.82,True,14000,-855,-6.11
8194,Telangana,Food Processing,Male,5th Pass,10,10574,19500,8926,45.77,True,9000,-1574,-17.49
8195,Rajasthan,IT Services,Female,10th Pass,24,15730,19500,3770,19.33,True,14000,-1730,-12.36
8196,Uttar Pradesh,Agriculture,Female,12th Pass,21,20191,19500,-691,-3.54,False,18000,-2191,-12.17
8197,Uttar Pradesh,Leather,Female,12th Pass,12,19183,19500,317,1.63,True,18000,-1183,-6.57
8198,West Bengal,Food Processing,Female,10th Pass,29,16243,20400,4157,20.38,True,14000,-2243,-16.02
8199,Maharashtra,Services,Female,5th Pass,25,12071,20400,8329,40.83,True,9000,-3071,-34.12
8200,Uttar Pradesh,Manufacturing,Male,Post-Graduate,0,52287,19500,-32787,-168.14,False,45000,-7287,-16.19
8201,Jharkhand,Machinery,Female,Diploma,17,26355,17800,-8555,-48.06,False,22000,-4355,-19.8
8202,Uttar Pradesh,Food Processing,Male,10th Pass,4,13115,19500,6385,32.74,True,14000,885,6.32
8203,Uttar Pradesh,Agriculture,Female,5th Pass,26,14383,19500,5117,26.24,True,9000,-5383,-59.81
8204,Uttar Pradesh,Textiles,Male,10th Pass,10,16442,19500,3058,15.68,True,14000,-2442,-17.44
8205,Uttar Pradesh,IT Services,Male,10th Pass,32,26016,19500,-6516,-33.42,False,14000,-12016,-85.83
8206,Maharashtra,Silk,Female,10th Pass,34,24137,20400,-3737,-18.32,False,14000,-10137,-72.41
8207,Maharashtra,Construction,Male,Illiterate,31,15770,20400,4630,22.7,True,7000,-8770,-125.29
8208,Uttar Pradesh,Small Manufacturing,Male,5th Pass,18,16545,19500,2955,15.15,True,9000,-7545,-83.83
8209,Maharashtra,Agriculture,Male,Illiterate,5,8128,20400,12272,60.16,True,7000,-1128,-16.11
8210,West Bengal,Food Processing,Female,Diploma,32,29871,20400,-9471,-46.43,False,22000,-7871,-35.78
8211,Jharkhand,Textiles,Male,Illiterate,24,12453,17800,5347,30.04,True,7000,-5453,-77.9
8212,Haryana,Leather,Female,Illiterate,33,14987,20400,5413,26.53,True,7000,-7987,-114.1
8213,Maharashtra,Leather,Male,Diploma,12,25431,20400,-5031,-24.66,False,22000,-3431,-15.6
8214,Karnataka,Textiles,Female,10th Pass,0,10055,21600,11545,53.45,True,14000,3945,28.18
8215,Uttar Pradesh,Manufacturing,Male,Diploma,29,28392,19500,-8892,-45.6,False,22000,-6392,-29.05
8216,Chhattisgarh,Construction,Male,Graduate,29,36087,22500,-13587,-60.39,False,32000,-4087,-12.77
8217,Gujarat,Mining,Male,Graduate,16,34191,21600,-12591,-58.29,False,32000,-2191,-6.85
8218,Chhattisgarh,Agriculture,Male,12th Pass,11,19084,22500,3416,15.18,True,18000,-1084,-6.02
8219,Uttar Pradesh,Construction,Male,10th Pass,13,17754,19500,1746,8.95,True,14000,-3754,-26.81
8220,Tamil Nadu,Retail,Female,10th Pass,34,24042,18000,-6042,-33.57,False,14000,-10042,-71.73
8221,Chhattisgarh,Manufacturing,Female,10th Pass,30,19538,22500,2962,13.16,True,14000,-5538,-39.56
8222,Uttar Pradesh,Metals,Male,Graduate,34,44144,19500,-24644,-126.38,False,32000,-12144,-37.95
8223,Uttar Pradesh,Retail,Male,12th Pass,30,31993,19500,-12493,-64.07,False,18000,-13993,-77.74
8224,Uttar Pradesh,Food Processing,Female,12th Pass,1,17786,19500,1714,8.79,True,18000,214,1.19
8225,Madhya Pradesh,Silk,Male,12th Pass,24,22737,18000,-4737,-26.32,False,18000,-4737,-26.32
8226,West Bengal,Agriculture,Male,Graduate,15,34879,20400,-14479,-70.98,False,32000,-2879,-9.0
8227,Gujarat,Services,Male,10th Pass,25,24537,21600,-2937,-13.6,False,14000,-10537,-75.26
8228,Uttar Pradesh,Retail,Male,10th Pass,14,19135,19500,365,1.87,True,14000,-5135,-36.68
8229,Maharashtra,IT Services,Male,12th Pass,10,22289,20400,-1889,-9.26,False,18000,-4289,-23.83
8230,Telangana,Construction,Female,5th Pass,32,16749,19500,2751,14.11,True,9000,-7749,-86.1
8231,Tamil Nadu,Agriculture,Female,10th Pass,31,18052,18000,-52,-0.29,False,14000,-4052,-28.94
8232,Uttar Pradesh,IT Services,Female,10th Pass,26,19743,19500,-243,-1.25,False,14000,-5743,-41.02
8233,Chhattisgarh,Agriculture,Male,12th Pass,24,25686,22500,-3186,-14.16,False,18000,-7686,-42.7
8234,Uttar Pradesh,Textiles,Male,Illiterate,3,7541,19500,11959,61.33,True,7000,-541,-7.73
8235,Maharashtra,Construction,Female,10th Pass,33,16835,20400,3565,17.48,True,14000,-2835,-20.25
8236,Maharashtra,Machinery,Female,10th Pass,2,14808,20400,5592,27.41,True,14000,-808,-5.77
8237,Tamil Nadu,Food Processing,Female,Illiterate,16,8511,18000,9489,52.72,True,7000,-1511,-21.59
8238,Uttar Pradesh,Manufacturing,Female,5th Pass,13,11871,19500,7629,39.12,True,9000,-2871,-31.9
8239,Uttar Pradesh,Agriculture,Female,12th Pass,20,18358,19500,1142,5.86,True,18000,-358,-1.99
8240,Uttar Pradesh,Mining,Male,12th Pass,18,22025,19500,-2525,-12.95,False,18000,-4025,-22.36
8241,Haryana,Construction,Female,10th Pass,16,14952,20400,5448,26.71,True,14000,-952,-6.8
8242,Tamil Nadu,Chemicals,Male,Graduate,19,34205,18000,-16205,-90.03,False,32000,-2205,-6.89
8243,Tamil Nadu,Small Manufacturing,Male,Diploma,25,35031,18000,-17031,-94.62,False,22000,-13031,-59.23
8244,Karnataka,Construction,Male,5th Pass,19,17571,21600,4029,18.65,True,9000,-8571,-95.23
8245,Rajasthan,Agriculture,Male,12th Pass,33,30357,19500,-10857,-55.68,False,18000,-12357,-68.65
8246,Rajasthan,Machinery,Male,5th Pass,1,10198,19500,9302,47.7,True,9000,-1198,-13.31
8247,Haryana,Manufacturing,Male,10th Pass,19,17098,20400,3302,16.19,True,14000,-3098,-22.13
8248,Haryana,Food Processing,Female,10th Pass,27,15986,20400,4414,21.64,True,14000,-1986,-14.19
8249,Maharashtra,Agriculture,Male,5th Pass,3,8841,20400,11559,56.66,True,9000,159,1.77
8250,Tamil Nadu,Food Processing,Male,Illiterate,2,6900,18000,11100,61.67,True,7000,100,1.43
8251,Maharashtra,Services,Female,10th Pass,31,18822,20400,1578,7.74,True,14000,-4822,-34.44
8252,Punjab,Food Processing,Male,Diploma,1,26640,18500,-8140,-44.0,False,22000,-4640,-21.09
8253,Uttar Pradesh,Food Processing,Female,10th Pass,12,15855,19500,3645,18.69,True,14000,-1855,-13.25
8254,Karnataka,Leather,Female,Diploma,33,22518,21600,-918,-4.25,False,22000,-518,-2.35
8255,Punjab,Food Processing,Female,5th Pass,9,8113,18500,10387,56.15,True,9000,887,9.86
8256,West Bengal,IT Services,Female,5th Pass,5,9791,20400,10609,52.0,True,9000,-791,-8.79
8257,Punjab,Agriculture,Male,Graduate,25,45776,18500,-27276,-147.44,False,32000,-13776,-43.05
8258,West Bengal,Agriculture,Male,10th Pass,16,21868,20400,-1468,-7.2,False,14000,-7868,-56.2
8259,Uttar Pradesh,Chemicals,Male,5th Pass,7,12286,19500,7214,36.99,True,9000,-3286,-36.51
8260,Maharashtra,Food Processing,Male,Illiterate,0,8151,20400,12249,60.04,True,7000,-1151,-16.44
8261,Maharashtra,IT Services,Male,Diploma,18,23046,20400,-2646,-12.97,False,22000,-1046,-4.75
8262,Tamil Nadu,Small Manufacturing,Female,Illiterate,10,8736,18000,9264,51.47,True,7000,-1736,-24.8
8263,Uttar Pradesh,Construction,Male,10th Pass,7,14949,19500,4551,23.34,True,14000,-949,-6.78
8264,Tamil Nadu,Construction,Male,10th Pass,5,13567,18000,4433,24.63,True,14000,433,3.09
8265,Odisha,Mining,Male,12th Pass,11,23596,17500,-6096,-34.83,False,18000,-5596,-31.09
8266,Tamil Nadu,Construction,Female,12th Pass,3,15797,18000,2203,12.24,True,18000,2203,12.24
8267,Tamil Nadu,Agriculture,Male,10th Pass,26,24976,18000,-6976,-38.76,False,14000,-10976,-78.4
8268,Rajasthan,IT Services,Female,12th Pass,15,17987,19500,1513,7.76,True,18000,13,0.07
8269,Karnataka,Manufacturing,Male,Post-Graduate,22,55139,21600,-33539,-155.27,False,45000,-10139,-22.53
8270,Maharashtra,Food Processing,Male,Illiterate,27,14667,20400,5733,28.1,True,7000,-7667,-109.53
8271,Karnataka,Chemicals,Male,Illiterate,14,11398,21600,10202,47.23,True,7000,-4398,-62.83
8272,Maharashtra,Leather,Female,10th Pass,15,16185,20400,4215,20.66,True,14000,-2185,-15.61
8273,Tamil Nadu,Textiles,Male,Illiterate,30,18066,18000,-66,-0.37,False,7000,-11066,-158.09
8274,Telangana,IT Services,Male,10th Pass,33,27752,19500,-8252,-42.32,False,14000,-13752,-98.23
8275,Haryana,Retail,Male,5th Pass,18,15664,20400,4736,23.22,True,9000,-6664,-74.04
8276,Telangana,IT Services,Male,Post-Graduate,33,49273,19500,-29773,-152.68,False,45000,-4273,-9.5
8277,Haryana,Construction,Male,Illiterate,12,11598,20400,8802,43.15,True,7000,-4598,-65.69
8278,Haryana,Agriculture,Female,Diploma,3,17162,20400,3238,15.87,True,22000,4838,21.99
8279,Telangana,Metals,Female,Illiterate,20,12006,19500,7494,38.43,True,7000,-5006,-71.51
8280,Uttar Pradesh,Textiles,Male,10th Pass,10,14651,19500,4849,24.87,True,14000,-651,-4.65
8281,Karnataka,Chemicals,Male,5th Pass,34,21701,21600,-101,-0.47,False,9000,-12701,-141.12
8282,Karnataka,Manufacturing,Male,12th Pass,0,14661,21600,6939,32.12,True,18000,3339,18.55
8283,Karnataka,Agriculture,Male,10th Pass,29,25109,21600,-3509,-16.25,False,14000,-11109,-79.35
8284,Tamil Nadu,Retail,Male,Diploma,9,29191,18000,-11191,-62.17,False,22000,-7191,-32.69
8285,Tamil Nadu,Textiles,Male,10th Pass,32,26704,18000,-8704,-48.36,False,14000,-12704,-90.74
8286,Karnataka,Chemicals,Male,Illiterate,2,7446,21600,14154,65.53,True,7000,-446,-6.37
8287,Telangana,Manufacturing,Male,5th Pass,14,15029,19500,4471,22.93,True,9000,-6029,-66.99
8288,Telangana,Agriculture,Male,Diploma,21,23389,19500,-3889,-19.94,False,22000,-1389,-6.31
8289,Madhya Pradesh,Retail,Male,Post-Graduate,11,55070,18000,-37070,-205.94,False,45000,-10070,-22.38
8290,Uttar Pradesh,Textiles,Male,12th Pass,30,24372,19500,-4872,-24.98,False,18000,-6372,-35.4
8291,Karnataka,Agriculture,Male,Illiterate,31,18913,21600,2687,12.44,True,7000,-11913,-170.19
8292,Karnataka,IT Services,Female,5th Pass,12,10436,21600,11164,51.69,True,9000,-1436,-15.96
8293,Haryana,Chemicals,Female,Post-Graduate,10,38663,20400,-18263,-89.52,False,45000,6337,14.08
8294,Maharashtra,Manufacturing,Female,12th Pass,0,13221,20400,7179,35.19,True,18000,4779,26.55
8295,Karnataka,IT Services,Male,10th Pass,9,13788,21600,7812,36.17,True,14000,212,1.51
8296,Punjab,Services,Male,12th Pass,10,25143,18500,-6643,-35.91,False,18000,-7143,-39.68
8297,Gujarat,Small Manufacturing,Male,5th Pass,27,20490,21600,1110,5.14,True,9000,-11490,-127.67
8298,Odisha,Agriculture,Male,12th Pass,31,24397,17500,-6897,-39.41,False,18000,-6397,-35.54
8299,Uttar Pradesh,Manufacturing,Female,12th Pass,33,26594,19500,-7094,-36.38,False,18000,-8594,-47.74
8300,Maharashtra,Food Processing,Male,12th Pass,0,20226,20400,174,0.85,True,18000,-2226,-12.37
8301,Karnataka,Services,Female,Diploma,33,22572,21600,-972,-4.5,False,22000,-572,-2.6
8302,Uttar Pradesh,Agriculture,Male,10th Pass,26,22177,19500,-2677,-13.73,False,14000,-8177,-58.41
8303,Karnataka,Construction,Female,10th Pass,18,14612,21600,6988,32.35,True,14000,-612,-4.37
8304,Maharashtra,Construction,Female,10th Pass,14,18409,20400,1991,9.76,True,14000,-4409,-31.49
8305,Uttar Pradesh,Manufacturing,Male,12th Pass,20,23416,19500,-3916,-20.08,False,18000,-5416,-30.09
8306,Uttar Pradesh,Manufacturing,Female,Illiterate,22,13571,19500,5929,30.41,True,7000,-6571,-93.87
8307,Tamil Nadu,Food Processing,Female,10th Pass,21,19302,18000,-1302,-7.23,False,14000,-5302,-37.87
8308,Uttar Pradesh,Small Manufacturing,Male,12th Pass,23,24327,19500,-4827,-24.75,False,18000,-6327,-35.15
8309,Uttar Pradesh,Leather,Male,12th Pass,5,21735,19500,-2235,-11.46,False,18000,-3735,-20.75
8310,Madhya Pradesh,IT Services,Female,Diploma,10,22121,18000,-4121,-22.89,False,22000,-121,-0.55
8311,Haryana,Small Manufacturing,Male,10th Pass,28,24355,20400,-3955,-19.39,False,14000,-10355,-73.96
8312,Uttar Pradesh,Construction,Female,10th Pass,20,19981,19500,-481,-2.47,False,14000,-5981,-42.72
8313,Madhya Pradesh,IT Services,Male,10th Pass,22,17961,18000,39,0.22,True,14000,-3961,-28.29
8314,Maharashtra,Small Manufacturing,Male,5th Pass,7,11076,20400,9324,45.71,True,9000,-2076,-23.07
8315,Telangana,Retail,Male,Diploma,10,27844,19500,-8344,-42.79,False,22000,-5844,-26.56
8316,Karnataka,Leather,Male,12th Pass,17,25054,21600,-3454,-15.99,False,18000,-7054,-39.19
8317,Uttar Pradesh,Services,Female,12th Pass,7,17141,19500,2359,12.1,True,18000,859,4.77
8318,Odisha,Agriculture,Male,10th Pass,14,14935,17500,2565,14.66,True,14000,-935,-6.68
8319,Uttar Pradesh,Leather,Male,Illiterate,9,10074,19500,9426,48.34,True,7000,-3074,-43.91
8320,Haryana,Agriculture,Female,10th Pass,14,13720,20400,6680,32.75,True,14000,280,2.0
8321,Gujarat,Agriculture,Female,Illiterate,7,7709,21600,13891,64.31,True,7000,-709,-10.13
8322,Gujarat,Chemicals,Male,10th Pass,22,21149,21600,451,2.09,True,14000,-7149,-51.06
8323,Haryana,Food Processing,Male,12th Pass,9,23537,20400,-3137,-15.38,False,18000,-5537,-30.76
8324,Gujarat,Agriculture,Male,12th Pass,5,19982,21600,1618,7.49,True,18000,-1982,-11.01
8325,Uttar Pradesh,IT Services,Male,Graduate,28,44791,19500,-25291,-129.7,False,32000,-12791,-39.97
8326,Chhattisgarh,Construction,Male,Diploma,29,26540,22500,-4040,-17.96,False,22000,-4540,-20.64
8327,Karnataka,Construction,Male,10th Pass,34,23007,21600,-1407,-6.51,False,14000,-9007,-64.34
8328,Telangana,Food Processing,Male,Diploma,3,22366,19500,-2866,-14.7,False,22000,-366,-1.66
8329,Uttar Pradesh,Metals,Female,12th Pass,9,19557,19500,-57,-0.29,False,18000,-1557,-8.65
8330,Tamil Nadu,Construction,Male,Graduate,32,36039,18000,-18039,-100.22,False,32000,-4039,-12.62
8331,Uttar Pradesh,Silk,Female,Diploma,12,25359,19500,-5859,-30.05,False,22000,-3359,-15.27
8332,Tamil Nadu,Mining,Male,10th Pass,18,17305,18000,695,3.86,True,14000,-3305,-23.61
8333,Punjab,Agriculture,Male,Post-Graduate,16,59662,18500,-41162,-222.5,False,45000,-14662,-32.58
8334,West Bengal,Retail,Female,12th Pass,7,14385,20400,6015,29.49,True,18000,3615,20.08
8335,West Bengal,Food Processing,Male,10th Pass,24,25367,20400,-4967,-24.35,False,14000,-11367,-81.19
8336,Odisha,Metals,Male,12th Pass,22,21573,17500,-4073,-23.27,False,18000,-3573,-19.85
8337,Jharkhand,Construction,Male,12th Pass,2,18148,17800,-348,-1.96,False,18000,-148,-0.82
8338,Tamil Nadu,Textiles,Male,Illiterate,33,15342,18000,2658,14.77,True,7000,-8342,-119.17
8339,Telangana,Services,Male,12th Pass,5,22468,19500,-2968,-15.22,False,18000,-4468,-24.82
8340,Uttar Pradesh,Chemicals,Male,10th Pass,33,20424,19500,-924,-4.74,False,14000,-6424,-45.89
