Worker_ID,Industry,Skill_Level,Education_Level,Experience_Years,Employment_Type,Contract_Type,Working_Hours_Per_Day,Overtime_Hours,Productivity_Score,Region_Type,State,Cost_of_Living_Index,Minimum_Wage_Legal,Law_Revision_Year,Enforcement_Level,Actual_Wage,Written_Contract,Fair_Wage_AI,Wage_Gap,Gap_Severity,Likely_Law_Gap
59469,Construction,,,9.0,Contract,Daily,8.0,0.0,,Rural,Madhya Pradesh,0.88,,,,619.0,No,,,,
59470,Silk,Semi-skilled,Diploma,4.0,Permanent,Contractor,8.0,0.0,87.0,Urban,Maharashtra,1.25,392.0,2018.0,Weak,673.0,,788.0,115.0,Serious,Skill premium ignored
59471,Silk,Unskilled,,5.0,Contract,Contractor,9.0,1.0,84.0,Rural,Telangana,1.08,476.0,2013.0,Medium,578.0,,749.0,171.0,Severe,Informal labor exclusion
59472,MSME Manufacturing,,,,Contract,Daily,8.0,0.0,,Urban,West Bengal,1.05,373.0,2015.0,Weak,640.0,No,,,,
59473,Leather,Semi-skilled,,,Contract,Contractor,11.0,3.0,71.0,Rural,Assam,0.78,495.0,2012.0,Medium,476.0,,,,,
59474,MSME Manufacturing,Skilled,ITI,7.0,Contract,Verbal,10.0,2.0,55.0,Urban,West Bengal,1.05,420.0,2016.0,Weak,626.0,No,682.0,56.0,Serious,Skill premium ignored
59475,Handloom Silk,Semi-skilled,Diploma,18.0,Permanent,Written,10.0,2.0,48.0,Urban,Karnataka,1.1,447.0,2020.0,Strong,537.0,Yes,822.0,285.0,Severe,Contractor loophole
59476,Leather,Skilled,None,,Permanent,Contractor,10.0,2.0,48.0,Rural,Telangana,1.08,308.0,2013.0,Weak,426.0,,,,,
59477,MSME Manufacturing,Semi-skilled,Primary,12.0,Contract,Daily,8.0,0.0,45.0,Rural,Uttar Pradesh,0.85,555.0,2020.0,Weak,609.0,No,671.0,62.0,Serious,Skill premium ignored
59478,Leather Tannery,Semi-skilled,Secondary,20.0,Permanent,Written,11.0,3.0,92.0,Rural,Uttar Pradesh,0.85,,,,361.0,Yes,,,,
59479,Textile (Powerloom),Unskilled,Secondary,15.0,Contract,Daily,9.0,1.0,52.0,Rural,Telangana,1.08,459.0,2016.0,Strong,702.0,No,770.0,68.0,Serious,Skill premium ignored
59480,Handloom Silk,Unskilled,None,10.0,Permanent,Verbal,12.0,4.0,69.0,Rural,West Bengal,1.05,,,,571.0,No,,,,
59481,Silk,,,1.0,Contract,Written,10.0,2.0,,Rural,West Bengal,1.05,308.0,2010.0,Weak,641.0,Yes,,,,
59482,Silk,Unskilled,Diploma,15.0,Contract,Daily,8.0,0.0,57.0,Rural,Gujarat,1.12,,,,301.0,No,,,,
59483,Leather Tannery,Skilled,Secondary,8.0,Permanent,Written,10.0,2.0,65.0,Rural,Maharashtra,1.25,,,,374.0,Yes,,,,
59484,Leather Tannery,Semi-skilled,,,Contract,Written,10.0,2.0,66.0,Urban,West Bengal,1.05,357.0,2018.0,Medium,334.0,Yes,,,,
59485,Leather Tannery,Skilled,ITI,11.0,Permanent,Written,10.0,2.0,89.0,Rural,Assam,0.78,333.0,2012.0,Medium,406.0,Yes,523.0,117.0,Serious,Skill premium ignored
59486,Silk,Unskilled,ITI,1.0,Permanent,Contractor,10.0,2.0,90.0,Rural,Madhya Pradesh,0.88,434.0,2010.0,Weak,309.0,,549.0,240.0,Severe,Outdated minimum wage
59487,Leather Tannery,Semi-skilled,,,Contract,Contractor,9.0,1.0,62.0,Rural,Madhya Pradesh,0.88,,,,300.0,,,,,
59488,MSME Engineering,Unskilled,Secondary,9.0,Contract,Verbal,,,94.0,Rural,Tamil Nadu,1.15,567.0,2018.0,Medium,836.0,No,971.0,135.0,Severe,Contractor loophole
59489,Textile (Powerloom),Unskilled,ITI,8.0,Permanent,Written,11.0,3.0,91.0,Rural,Madhya Pradesh,0.88,575.0,2013.0,Weak,467.0,Yes,736.0,269.0,Severe,Contractor loophole
59490,Leather,,,10.0,Contract,Contractor,8.0,0.0,,Rural,Madhya Pradesh,0.88,,,,542.0,,,,,
59491,Silk,Semi-skilled,Primary,1.0,Contract,Contractor,9.0,1.0,91.0,Rural,Madhya Pradesh,0.88,329.0,2019.0,Medium,378.0,,480.0,102.0,Serious,Skill premium ignored
59492,Textile (Powerloom),Unskilled,,1.0,Contract,Written,9.0,1.0,51.0,Rural,Uttar Pradesh,0.85,450.0,2018.0,Weak,386.0,Yes,477.0,91.0,Serious,Skill premium ignored
59493,Handloom Silk,Skilled,Secondary,16.0,Permanent,Contractor,9.0,1.0,55.0,Urban,Tamil Nadu,1.15,323.0,2010.0,Weak,640.0,,739.0,99.0,Serious,Skill premium ignored
59494,Leather Tannery,,,8.0,Contract,Contractor,10.0,2.0,,Rural,Karnataka,1.1,,,,336.0,,,,,
59495,Handloom Silk,Skilled,ITI,12.0,Permanent,Written,10.0,2.0,51.0,Rural,Assam,0.78,324.0,2012.0,Strong,416.0,Yes,464.0,48.0,Mild,Acceptable compliance
59496,Silk,,ITI,10.0,Contract,Verbal,,,,Urban,Maharashtra,1.25,430.0,2013.0,Strong,,No,,,,
59497,Handloom Silk,Unskilled,ITI,17.0,Contract,Daily,9.0,1.0,78.0,Urban,Telangana,1.08,481.0,2012.0,Weak,485.0,No,871.0,386.0,Severe,Contractor loophole
59498,Leather Tannery,Unskilled,Primary,18.0,Permanent,Contractor,9.0,1.0,45.0,Rural,Karnataka,1.1,,,,573.0,,,,,
59499,MSME Engineering,Unskilled,ITI,10.0,Permanent,Written,9.0,1.0,87.0,Rural,Assam,0.78,452.0,2018.0,Strong,348.0,Yes,566.0,218.0,Severe,Informal labor exclusion
59500,MSME Engineering,Unskilled,Secondary,2.0,Contract,Contractor,8.0,0.0,67.0,Rural,Uttar Pradesh,0.85,,,,563.0,,,,,
59501,Silk,Skilled,Diploma,14.0,Permanent,Written,9.0,1.0,56.0,Rural,Assam,0.78,444.0,2020.0,Weak,516.0,Yes,581.0,65.0,Serious,Skill premium ignored
59502,Handloom Silk,Skilled,Primary,11.0,Permanent,Written,11.0,3.0,60.0,Rural,Uttar Pradesh,0.85,524.0,2019.0,Weak,575.0,Yes,683.0,108.0,Serious,Skill premium ignored
59503,Leather Tannery,Semi-skilled,ITI,6.0,Permanent,Verbal,12.0,4.0,67.0,Rural,Uttar Pradesh,0.85,358.0,2013.0,Medium,419.0,No,490.0,71.0,Serious,Skill premium ignored
59504,Leather,Semi-skilled,Primary,11.0,Contract,Verbal,8.0,0.0,94.0,Rural,Gujarat,1.12,490.0,2016.0,Strong,676.0,No,910.0,234.0,Severe,Contractor loophole
59505,Leather Tannery,Skilled,None,,Contract,Written,9.0,1.0,80.0,Rural,Maharashtra,1.25,,,,267.0,Yes,,,,
59506,Leather,Semi-skilled,,7.0,Contract,Contractor,11.0,3.0,58.0,Rural,West Bengal,1.05,408.0,2010.0,Medium,421.0,,649.0,228.0,Severe,Outdated minimum wage
59507,Silk,Skilled,ITI,12.0,Permanent,Daily,8.0,0.0,73.0,Rural,Uttar Pradesh,0.85,,,,484.0,No,,,,
59508,MSME Engineering,,Diploma,3.0,Contract,Contractor,10.0,2.0,,Rural,Bihar,0.82,547.0,2019.0,Weak,260.0,,,,,
59509,Handloom Silk,Skilled,ITI,14.0,Contract,Daily,11.0,3.0,79.0,Urban,Karnataka,1.1,383.0,2016.0,Medium,504.0,No,804.0,300.0,Severe,Contractor loophole
59510,MSME Manufacturing,Skilled,Diploma,11.0,Contract,Written,11.0,3.0,58.0,Rural,Assam,0.78,448.0,2019.0,Strong,388.0,Yes,564.0,176.0,Severe,Outdated minimum wage
59511,Textile (Powerloom),Semi-skilled,Secondary,16.0,Permanent,Written,10.0,2.0,47.0,Rural,Madhya Pradesh,0.88,,,,438.0,Yes,,,,
59512,MSME Engineering,Skilled,ITI,18.0,Permanent,Daily,10.0,2.0,75.0,Urban,West Bengal,1.05,432.0,2012.0,Medium,666.0,No,852.0,186.0,Severe,Outdated minimum wage
59513,MSME Engineering,Unskilled,ITI,10.0,Contract,Daily,11.0,3.0,68.0,Rural,Assam,0.78,378.0,2013.0,Medium,300.0,No,478.0,178.0,Severe,Unpaid overtime
59514,MSME Engineering,Unskilled,Diploma,7.0,Contract,Verbal,10.0,2.0,51.0,Urban,Tamil Nadu,1.15,488.0,2015.0,Medium,455.0,No,758.0,303.0,Severe,Contractor loophole
59515,Construction,Unskilled,,,Contract,Contractor,10.0,2.0,75.0,Rural,Madhya Pradesh,0.88,338.0,2016.0,Weak,559.0,,,,,
59516,Leather Tannery,Unskilled,ITI,9.0,Contract,Contractor,8.0,0.0,53.0,Rural,Maharashtra,1.25,,,,634.0,,,,,
59517,Leather,Skilled,Diploma,14.0,Permanent,Contractor,8.0,0.0,78.0,Rural,Gujarat,1.12,538.0,2015.0,Weak,651.0,,990.0,339.0,Severe,Outdated minimum wage
59518,Construction,,,8.0,Contract,Daily,11.0,3.0,,Rural,Karnataka,1.1,,,,492.0,No,,,,
59519,Construction,Semi-skilled,Secondary,13.0,Permanent,Verbal,11.0,3.0,90.0,Rural,Assam,0.78,462.0,2020.0,Medium,556.0,No,621.0,65.0,Serious,Skill premium ignored
59520,Leather,Unskilled,Primary,19.0,Permanent,Contractor,9.0,1.0,85.0,Urban,West Bengal,1.05,513.0,2010.0,Medium,668.0,,916.0,248.0,Severe,Informal labor exclusion
59521,Construction,Semi-skilled,Secondary,18.0,Permanent,Daily,11.0,3.0,84.0,Rural,West Bengal,1.05,,,,524.0,No,,,,
59522,Leather,Semi-skilled,Diploma,20.0,Permanent,Verbal,8.0,0.0,77.0,Rural,Gujarat,1.12,444.0,2013.0,Strong,799.0,No,921.0,122.0,Severe,Weak enforcement
59523,Construction,Unskilled,,10.0,Contract,Written,11.0,3.0,58.0,Rural,Gujarat,1.12,300.0,2019.0,Strong,377.0,Yes,577.0,200.0,Severe,Outdated minimum wage
59524,Leather,Semi-skilled,Diploma,12.0,Contract,Written,10.0,2.0,80.0,Urban,Maharashtra,1.25,374.0,2018.0,Medium,678.0,Yes,848.0,170.0,Severe,Unpaid overtime
59525,Handloom Silk,,Diploma,20.0,Contract,Verbal,10.0,2.0,,Urban,Karnataka,1.1,450.0,2020.0,Strong,409.0,No,,,,
59526,Textile (Powerloom),,,,Contract,Contractor,11.0,3.0,,Urban,Tamil Nadu,1.15,591.0,2010.0,Weak,494.0,,,,,
59527,Construction,Unskilled,,2.0,Contract,Written,11.0,3.0,87.0,Rural,Uttar Pradesh,0.85,386.0,2018.0,Strong,347.0,Yes,493.0,146.0,Severe,Informal labor exclusion
59528,Leather,Semi-skilled,ITI,6.0,Permanent,Verbal,10.0,2.0,47.0,Rural,Tamil Nadu,1.15,551.0,2020.0,Weak,795.0,No,839.0,44.0,Mild,Acceptable compliance
59529,Handloom Silk,Unskilled,None,0.0,Contract,Daily,10.0,2.0,49.0,Urban,Karnataka,1.1,498.0,2019.0,Medium,396.0,No,655.0,259.0,Severe,Contractor loophole
59530,Textile (Powerloom),Unskilled,Secondary,15.0,Permanent,Written,8.0,0.0,64.0,Urban,Tamil Nadu,1.15,412.0,2018.0,Weak,620.0,Yes,793.0,173.0,Severe,Weak enforcement
59531,Leather Tannery,Unskilled,,9.0,Contract,Written,9.0,1.0,67.0,Urban,Gujarat,1.12,360.0,2013.0,Medium,522.0,Yes,654.0,132.0,Severe,Informal labor exclusion
59532,Silk,,,3.0,Contract,Daily,11.0,3.0,,Rural,Tamil Nadu,1.15,372.0,2013.0,Medium,580.0,No,,,,
59533,Silk,Unskilled,Secondary,14.0,Permanent,Daily,11.0,3.0,56.0,Urban,Telangana,1.08,484.0,2019.0,Weak,469.0,No,794.0,325.0,Severe,Unpaid overtime
59534,MSME Manufacturing,Skilled,Secondary,12.0,Permanent,Verbal,,,71.0,Urban,Telangana,1.08,592.0,2013.0,Strong,670.0,No,976.0,306.0,Severe,Informal labor exclusion
59535,Leather Tannery,Unskilled,None,,Permanent,Written,8.0,0.0,80.0,Rural,Uttar Pradesh,0.85,,,,564.0,Yes,,,,
59536,Silk,Unskilled,Primary,9.0,Permanent,Contractor,9.0,1.0,92.0,Urban,Telangana,1.08,362.0,2016.0,Strong,379.0,,686.0,307.0,Severe,Informal labor exclusion
59537,Construction,Semi-skilled,,,Contract,Daily,9.0,1.0,91.0,Urban,Tamil Nadu,1.15,376.0,2010.0,Strong,473.0,No,,,,
59538,Handloom Silk,Unskilled,ITI,12.0,Permanent,Written,8.0,0.0,59.0,Urban,Tamil Nadu,1.15,318.0,2020.0,Strong,478.0,Yes,639.0,161.0,Severe,Contractor loophole
59539,Silk,Skilled,Primary,11.0,Permanent,Verbal,,,54.0,Rural,Bihar,0.82,,,,,No,,,,
59540,Leather,Semi-skilled,Primary,6.0,Permanent,Written,10.0,2.0,45.0,Rural,Bihar,0.82,493.0,2012.0,Medium,337.0,Yes,547.0,210.0,Severe,Weak enforcement
59541,Handloom Silk,Unskilled,Diploma,14.0,Permanent,Written,8.0,0.0,92.0,Rural,Telangana,1.08,441.0,2013.0,Strong,771.0,Yes,826.0,55.0,Serious,Skill premium ignored
59542,Silk,Unskilled,,10.0,Contract,Verbal,9.0,1.0,61.0,Rural,Maharashtra,1.25,,,,315.0,No,,,,
59543,Leather Tannery,Skilled,None,1.0,Permanent,Daily,11.0,3.0,74.0,Rural,Gujarat,1.12,416.0,2019.0,Strong,424.0,No,698.0,274.0,Severe,Unpaid overtime
59544,Silk,Unskilled,,,Contract,Verbal,11.0,3.0,68.0,Rural,Assam,0.78,428.0,2019.0,Medium,608.0,No,,,,
59545,Leather Tannery,Skilled,Diploma,3.0,Permanent,Verbal,8.0,0.0,49.0,Urban,West Bengal,1.05,300.0,2018.0,Medium,320.0,No,501.0,181.0,Severe,Informal labor exclusion
59546,MSME Manufacturing,Semi-skilled,,7.0,Contract,Verbal,12.0,4.0,54.0,Urban,Maharashtra,1.25,361.0,2012.0,Weak,411.0,No,705.0,294.0,Severe,Weak enforcement
59547,MSME Engineering,Unskilled,Secondary,2.0,Permanent,Daily,9.0,1.0,62.0,Urban,Karnataka,1.1,516.0,2015.0,Strong,602.0,No,726.0,124.0,Severe,Informal labor exclusion
59548,Textile (Powerloom),,None,3.0,Contract,Written,11.0,3.0,,Urban,Karnataka,1.1,474.0,2010.0,Strong,446.0,Yes,,,,
59549,Construction,,Secondary,17.0,Contract,Written,8.0,0.0,,Urban,Tamil Nadu,1.15,347.0,2020.0,Medium,429.0,Yes,,,,
59550,Textile (Powerloom),Semi-skilled,,,Contract,Contractor,11.0,3.0,66.0,Urban,Maharashtra,1.25,313.0,2010.0,Weak,435.0,,,,,
59551,Leather,Unskilled,ITI,12.0,Permanent,Daily,10.0,2.0,79.0,Rural,Uttar Pradesh,0.85,,,,642.0,No,,,,
59552,Textile (Powerloom),Semi-skilled,None,5.0,Contract,Written,11.0,3.0,63.0,Rural,Assam,0.78,,,,637.0,Yes,,,,
59553,Construction,Unskilled,None,,Permanent,Written,8.0,0.0,87.0,Rural,Bihar,0.82,,,,333.0,Yes,,,,
59554,MSME Manufacturing,,Secondary,3.0,Contract,Written,10.0,2.0,,Rural,Tamil Nadu,1.15,351.0,2010.0,Medium,648.0,Yes,,,,
59555,Handloom Silk,Skilled,ITI,19.0,Permanent,Verbal,,,82.0,Rural,Gujarat,1.12,468.0,2019.0,Strong,898.0,No,976.0,78.0,Serious,Skill premium ignored
59556,Leather,Semi-skilled,Primary,17.0,Permanent,Verbal,,,55.0,Rural,Gujarat,1.12,,,,,No,,,,
59557,Construction,Semi-skilled,Secondary,11.0,Permanent,Daily,9.0,1.0,95.0,Rural,Uttar Pradesh,0.85,572.0,2016.0,Weak,444.0,No,762.0,318.0,Severe,Informal labor exclusion
59558,Silk,Skilled,None,0.0,Permanent,Contractor,9.0,1.0,47.0,Urban,Karnataka,1.1,426.0,2016.0,Weak,503.0,,627.0,124.0,Severe,Weak enforcement
59559,Textile (Powerloom),Semi-skilled,,,Contract,Daily,10.0,2.0,60.0,Rural,Telangana,1.08,443.0,2020.0,Strong,325.0,No,,,,
59560,Silk,Semi-skilled,Diploma,6.0,Permanent,Contractor,10.0,2.0,86.0,Rural,Uttar Pradesh,0.85,,,,283.0,,,,,
59561,Textile (Powerloom),,,2.0,Contract,Verbal,9.0,1.0,,Rural,Tamil Nadu,1.15,,,,505.0,No,,,,
59562,Leather Tannery,Semi-skilled,Diploma,19.0,Permanent,Contractor,9.0,1.0,77.0,Urban,Karnataka,1.1,307.0,2013.0,Strong,518.0,,743.0,225.0,Severe,Weak enforcement
59563,Silk,Semi-skilled,Secondary,14.0,Permanent,Daily,11.0,3.0,49.0,Rural,Maharashtra,1.25,583.0,2020.0,Medium,977.0,No,1057.0,80.0,Serious,Skill premium ignored
59564,Leather,Unskilled,Primary,13.0,Contract,Daily,9.0,1.0,84.0,Rural,Uttar Pradesh,0.85,,,,538.0,No,,,,
59565,Leather,Skilled,Diploma,4.0,Permanent,Contractor,11.0,3.0,54.0,Rural,Uttar Pradesh,0.85,553.0,2018.0,Weak,373.0,,638.0,265.0,Severe,Weak enforcement
59566,Silk,Semi-skilled,None,,Permanent,Daily,9.0,1.0,92.0,Urban,Telangana,1.08,394.0,2018.0,Weak,408.0,No,,,,
59567,Textile (Powerloom),,Diploma,1.0,Contract,Contractor,8.0,0.0,,Rural,West Bengal,1.05,453.0,2010.0,Medium,490.0,,,,,
59568,Textile (Powerloom),Unskilled,None,,Permanent,Contractor,8.0,0.0,80.0,Rural,Madhya Pradesh,0.88,547.0,2013.0,Weak,408.0,,,,,
59569,Construction,Semi-skilled,Diploma,16.0,Contract,Verbal,,,89.0,Rural,Bihar,0.82,588.0,2020.0,Weak,737.0,No,779.0,42.0,Mild,Acceptable compliance
59570,MSME Engineering,,None,,Contract,Daily,11.0,3.0,,Rural,Telangana,1.08,327.0,2016.0,Strong,256.0,No,,,,
59571,Handloom Silk,Unskilled,Secondary,13.0,Permanent,Verbal,,,53.0,Rural,Uttar Pradesh,0.85,398.0,2012.0,Weak,507.0,No,538.0,31.0,Mild,Acceptable compliance
59572,Textile (Powerloom),Semi-skilled,,2.0,Contract,Contractor,11.0,3.0,84.0,Rural,West Bengal,1.05,,,,259.0,,,,,
59573,Leather Tannery,Semi-skilled,Primary,20.0,Permanent,Contractor,8.0,0.0,62.0,Urban,Telangana,1.08,355.0,2015.0,Strong,687.0,,760.0,73.0,Serious,Skill premium ignored
59574,Construction,Unskilled,ITI,1.0,Permanent,Daily,10.0,2.0,95.0,Rural,Uttar Pradesh,0.85,475.0,2020.0,Weak,354.0,No,573.0,219.0,Severe,Unpaid overtime
59575,MSME Engineering,Unskilled,Diploma,16.0,Permanent,Written,8.0,0.0,89.0,Urban,Gujarat,1.12,343.0,2010.0,Medium,529.0,Yes,762.0,233.0,Severe,Informal labor exclusion
59576,Handloom Silk,Skilled,,,Contract,Written,9.0,1.0,92.0,Urban,West Bengal,1.05,455.0,2018.0,Medium,490.0,Yes,,,,
59577,Textile (Powerloom),,,2.0,Contract,Daily,8.0,0.0,,Urban,Telangana,1.08,585.0,2013.0,Weak,507.0,No,,,,
59578,Construction,Semi-skilled,ITI,5.0,Contract,Contractor,11.0,3.0,94.0,Rural,Bihar,0.82,,,,491.0,,,,,
59579,MSME Engineering,Semi-skilled,,,Contract,Verbal,11.0,3.0,48.0,Rural,Assam,0.78,,,,276.0,No,,,,
59580,Leather,Semi-skilled,None,,Permanent,Daily,9.0,1.0,46.0,Urban,Karnataka,1.1,322.0,2010.0,Medium,619.0,No,,,,
59581,MSME Engineering,Unskilled,Secondary,15.0,Permanent,Contractor,8.0,0.0,67.0,Urban,Karnataka,1.1,323.0,2012.0,Weak,432.0,,667.0,235.0,Severe,Informal labor exclusion
59582,Construction,,,,Contract,Written,10.0,2.0,,Urban,Telangana,1.08,461.0,2010.0,Medium,517.0,Yes,,,,
59583,Leather Tannery,Unskilled,Diploma,14.0,Permanent,Daily,8.0,0.0,65.0,Rural,Telangana,1.08,,,,258.0,No,,,,
59584,Leather,,ITI,4.0,Contract,Contractor,9.0,1.0,,Rural,Assam,0.78,454.0,2020.0,Weak,546.0,,,,,
59585,Leather Tannery,Semi-skilled,Primary,4.0,Permanent,Daily,10.0,2.0,76.0,Rural,Assam,0.78,,,,268.0,No,,,,
59586,Textile (Powerloom),Semi-skilled,Diploma,18.0,Contract,Verbal,12.0,4.0,86.0,Urban,Maharashtra,1.25,546.0,2019.0,Medium,688.0,No,1153.0,465.0,Severe,Informal labor exclusion
59587,Handloom Silk,Unskilled,,5.0,Contract,Contractor,10.0,2.0,74.0,Rural,Tamil Nadu,1.15,370.0,2015.0,Medium,370.0,,653.0,283.0,Severe,Informal labor exclusion
59588,Handloom Silk,Skilled,Diploma,6.0,Permanent,Contractor,9.0,1.0,60.0,Rural,Telangana,1.08,444.0,2019.0,Strong,426.0,,727.0,301.0,Severe,Informal labor exclusion
59589,Leather,Skilled,None,,Permanent,Contractor,10.0,2.0,89.0,Rural,Gujarat,1.12,512.0,2012.0,Weak,287.0,,,,,
59590,Leather Tannery,,Secondary,15.0,Contract,Written,9.0,1.0,,Rural,Gujarat,1.12,516.0,2016.0,Weak,505.0,Yes,,,,
59591,Leather,Skilled,Diploma,4.0,Permanent,Written,11.0,3.0,49.0,Urban,Gujarat,1.12,560.0,2016.0,Medium,729.0,Yes,837.0,108.0,Serious,Skill premium ignored
59592,MSME Engineering,Unskilled,,2.0,Contract,Written,11.0,3.0,81.0,Rural,Assam,0.78,423.0,2012.0,Strong,412.0,Yes,471.0,59.0,Serious,Skill premium ignored
59593,Textile (Powerloom),Skilled,Diploma,13.0,Permanent,Verbal,9.0,1.0,87.0,Rural,Maharashtra,1.25,557.0,2016.0,Weak,801.0,No,1138.0,337.0,Severe,Informal labor exclusion
59594,Textile (Powerloom),Semi-skilled,ITI,11.0,Permanent,Verbal,,,91.0,Rural,Uttar Pradesh,0.85,592.0,2019.0,Strong,715.0,No,772.0,57.0,Serious,Skill premium ignored
59595,MSME Engineering,,Diploma,11.0,Contract,Daily,11.0,3.0,,Rural,Telangana,1.08,583.0,2013.0,Weak,503.0,No,,,,
59596,Textile (Powerloom),Semi-skilled,Diploma,7.0,Permanent,Verbal,10.0,2.0,73.0,Rural,Madhya Pradesh,0.88,538.0,2016.0,Medium,534.0,No,685.0,151.0,Severe,Unpaid overtime
59597,Construction,Semi-skilled,Primary,14.0,Contract,Verbal,10.0,2.0,49.0,Rural,Telangana,1.08,,,,584.0,No,,,,
59598,Handloom Silk,Skilled,Diploma,13.0,Permanent,Written,8.0,0.0,56.0,Rural,Telangana,1.08,,,,405.0,Yes,,,,
59599,Silk,,Diploma,15.0,Contract,Written,9.0,1.0,,Rural,Karnataka,1.1,551.0,2016.0,Medium,521.0,Yes,,,,
59600,MSME Manufacturing,Unskilled,ITI,16.0,Contract,Verbal,10.0,2.0,63.0,Urban,Telangana,1.08,550.0,2019.0,Weak,658.0,No,902.0,244.0,Severe,Contractor loophole
59601,Leather,,None,10.0,Contract,Contractor,8.0,0.0,,Urban,Telangana,1.08,478.0,2018.0,Strong,502.0,,,,,
59602,MSME Engineering,Semi-skilled,ITI,11.0,Contract,Verbal,8.0,0.0,69.0,Rural,Telangana,1.08,453.0,2018.0,Medium,664.0,No,784.0,120.0,Serious,Skill premium ignored
59603,Leather,Skilled,ITI,18.0,Permanent,Daily,11.0,3.0,51.0,Urban,West Bengal,1.05,349.0,2015.0,Weak,515.0,No,715.0,200.0,Severe,Contractor loophole
59604,MSME Engineering,Unskilled,Secondary,3.0,Permanent,Verbal,12.0,4.0,71.0,Rural,Bihar,0.82,481.0,2012.0,Strong,298.0,No,535.0,237.0,Severe,Outdated minimum wage
59605,Leather Tannery,Semi-skilled,Diploma,3.0,Contract,Verbal,8.0,0.0,63.0,Urban,Karnataka,1.1,544.0,2018.0,Strong,725.0,No,797.0,72.0,Serious,Skill premium ignored
59606,Leather,,None,0.0,Contract,Daily,9.0,1.0,,Rural,Maharashtra,1.25,,,,600.0,No,,,,
59607,Silk,Semi-skilled,None,,Permanent,Daily,9.0,1.0,65.0,Rural,Assam,0.78,,,,388.0,No,,,,
59608,MSME Engineering,Unskilled,Primary,6.0,Permanent,Daily,8.0,0.0,93.0,Urban,Telangana,1.08,455.0,2020.0,Strong,669.0,No,757.0,88.0,Serious,Skill premium ignored
59609,Leather,Skilled,ITI,0.0,Permanent,Daily,11.0,3.0,68.0,Rural,Maharashtra,1.25,386.0,2019.0,Strong,487.0,No,715.0,228.0,Severe,Unpaid overtime
59610,Silk,Semi-skilled,Secondary,9.0,Permanent,Verbal,,,52.0,Rural,Bihar,0.82,592.0,2018.0,Weak,559.0,No,665.0,106.0,Serious,Skill premium ignored
59611,MSME Manufacturing,Skilled,Primary,1.0,Permanent,Contractor,8.0,0.0,85.0,Rural,Assam,0.78,401.0,2019.0,Medium,378.0,,492.0,114.0,Serious,Skill premium ignored
59612,Textile (Powerloom),Skilled,None,3.0,Permanent,Daily,11.0,3.0,49.0,Rural,Uttar Pradesh,0.85,,,,584.0,No,,,,
59613,Leather Tannery,Skilled,Diploma,14.0,Permanent,Contractor,8.0,0.0,80.0,Rural,Uttar Pradesh,0.85,,,,364.0,,,,,
59614,Leather,,Diploma,9.0,Contract,Written,9.0,1.0,,Rural,Bihar,0.82,413.0,2019.0,Strong,388.0,Yes,,,,
59615,Leather,Skilled,None,2.0,Permanent,Written,8.0,0.0,68.0,Rural,Karnataka,1.1,,,,373.0,Yes,,,,
59616,Handloom Silk,Skilled,ITI,11.0,Permanent,Written,11.0,3.0,72.0,Rural,Karnataka,1.1,553.0,2012.0,Strong,772.0,Yes,942.0,170.0,Severe,Contractor loophole
59617,Leather Tannery,Semi-skilled,Primary,12.0,Permanent,Verbal,,,51.0,Urban,Tamil Nadu,1.15,473.0,2015.0,Strong,643.0,No,827.0,184.0,Severe,Outdated minimum wage
59618,MSME Engineering,Skilled,Diploma,18.0,Contract,Verbal,,,56.0,Rural,Uttar Pradesh,0.85,,,,,No,,,,
59619,Construction,Skilled,Diploma,3.0,Permanent,Verbal,9.0,1.0,75.0,Rural,Uttar Pradesh,0.85,574.0,2019.0,Weak,439.0,No,683.0,244.0,Severe,Informal labor exclusion
59620,Construction,Semi-skilled,,5.0,Contract,Verbal,8.0,0.0,70.0,Urban,Maharashtra,1.25,446.0,2016.0,Medium,734.0,No,826.0,92.0,Serious,Skill premium ignored
59621,Leather Tannery,Unskilled,Primary,1.0,Permanent,Written,10.0,2.0,55.0,Rural,Tamil Nadu,1.15,527.0,2018.0,Strong,635.0,Yes,744.0,109.0,Serious,Skill premium ignored
59622,Construction,Unskilled,None,6.0,Contract,Daily,10.0,2.0,76.0,Rural,Telangana,1.08,,,,554.0,No,,,,
59623,Handloom Silk,Unskilled,Secondary,14.0,Permanent,Daily,8.0,0.0,64.0,Rural,Bihar,0.82,369.0,2018.0,Medium,468.0,No,522.0,54.0,Serious,Skill premium ignored
59624,Silk,Unskilled,Primary,3.0,Permanent,Daily,10.0,2.0,50.0,Rural,Uttar Pradesh,0.85,437.0,2012.0,Medium,382.0,No,481.0,99.0,Serious,Skill premium ignored
59625,Handloom Silk,,Primary,5.0,Contract,Written,8.0,0.0,,Urban,Telangana,1.08,394.0,2012.0,Medium,427.0,Yes,,,,
59626,Construction,Semi-skilled,None,,Permanent,Written,8.0,0.0,60.0,Urban,West Bengal,1.05,472.0,2012.0,Medium,591.0,Yes,,,,
59627,MSME Engineering,Unskilled,ITI,9.0,Permanent,Verbal,,,72.0,Urban,Karnataka,1.1,410.0,2015.0,Medium,456.0,No,708.0,252.0,Severe,Unpaid overtime
59628,Leather Tannery,,,8.0,Contract,Verbal,9.0,1.0,,Rural,Madhya Pradesh,0.88,328.0,2013.0,Medium,532.0,No,,,,
